question_id,model,dataset,gold_answer,greedy_choice,correct,in_all_clean,greedy_truncated,n_samples_clean,n_samples_with_letter,trace_length,rep_3,rep_4,rep_5,trace_divergence,answer_semantic_entropy,p_true,verbalized_confidence,hedging_formal,hedging_reasoning,hedging_combined,connector_density
medqa_test_01145,r1-distill-llama-8b,medqa,A,A,True,True,False,10,10,788.8,0.04717115972515756,0.020314087790998515,0.009242046046132069,0.076130211353302,0.0,0.9999949099108911,0.9,0.016595938918867306,0.002479132590290125,0.01861155064340717,0.010367792346985906
medqa_test_00975,r1-distill-llama-8b,medqa,C,,,True,False,10,7,914.9,0.05628292151616382,0.023713623560307883,0.010641443692076324,0.04287012293934822,0.0,0.9859364123990979,0.9,0.02020447481089959,0.003293762247891632,0.022784112658090768,0.013330961981668082
medqa_test_00950,r1-distill-llama-8b,medqa,A,E,False,True,False,10,10,1021.2,0.11777449853995374,0.05559977496795245,0.02958450519934469,0.09698104113340378,1.9709505944546686,0.9922483138832665,0.9,0.022180089364144485,0.008072340890426232,0.02803381296969671,0.015214593224930458
medqa_test_00825,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1119.3,0.06897793357092366,0.03178406330834006,0.018118778476089413,0.07978612929582596,1.295461844238322,0.9964063965648771,0.9,0.02574016983923008,0.0026454719745090975,0.02705130261111153,0.013402768473714962
medqa_test_01030,r1-distill-llama-8b,medqa,A,D,False,True,False,10,10,1558.5,0.09422526781106139,0.044528624153329685,0.021960846373109133,0.1041581779718399,0.9709505944546686,,0.9,0.020492247301553416,0.004763511857541565,0.02397352059714795,0.009732074142294798
medqa_test_00845,r1-distill-llama-8b,medqa,A,A,True,True,False,10,10,849.4,0.03954853740552885,0.014653966289082054,0.005086682592200753,0.0431327223777771,0.0,0.9999810748591266,0.9,0.01943557870461803,0.003471888922642543,0.021366677228410878,0.017451012418008272
medqa_test_00802,r1-distill-llama-8b,medqa,E,E,True,True,False,10,10,1045.9,0.07980689807407738,0.03942112895524095,0.021174437868958174,0.11132880300283432,1.5709505944546684,0.9840936509201488,0.9,0.021891276950942846,0.0071979144843013505,0.02830920061252414,0.017075865711430598
medqa_test_00650,r1-distill-llama-8b,medqa,C,C,True,True,False,10,10,948.6,0.058182961021859304,0.022069759307208635,0.009173309983497857,0.046488940715789795,0.0,,0.85,0.020402309219918136,0.004152615215046059,0.022903939763625585,0.014059114033277517
medqa_test_00540,r1-distill-llama-8b,medqa,E,D,False,True,False,10,10,1210.0,0.07624980215830202,0.032371334144663956,0.014638835272282946,0.05137212574481964,1.1567796494470395,0.9953904322229532,0.95,0.021310413320745174,0.004105098943868188,0.02405875123588448,0.009093039340529106
medqa_test_00796,r1-distill-llama-8b,medqa,D,A,False,True,False,10,10,881.3,0.06512863275425275,0.029314362250647586,0.015962180712163952,0.07144279778003693,1.5709505944546687,0.9982069668957881,0.95,0.016851146965479766,0.0037732218203193743,0.020516957400192264,0.02007804546199949
medqa_test_00715,r1-distill-llama-8b,medqa,B,C,False,True,False,10,10,1157.4,0.10323344075731349,0.055996559070025334,0.03307541490386012,0.07065069675445557,0.8812908992306927,,0.9,0.025386419504759283,0.007149717891325515,0.03011048388930641,0.015854826903990447
medqa_test_00002,r1-distill-llama-8b,medqa,C,B,False,True,False,10,10,1574.9,0.07701625261307339,0.03807462617709086,0.020907855150639774,0.12507125735282898,1.360964047443681,0.001721882296411083,0.85,0.013283671075525333,0.004290543035526496,0.016620067154291335,0.0051271123164475015
medqa_test_00395,r1-distill-llama-8b,medqa,C,C,True,True,False,10,10,1470.0,0.07402423092946198,0.03209677019585398,0.016154310774779558,0.07227132469415665,0.7219280948873623,0.9706878605459552,0.9,0.01683512936672883,0.003129088896588869,0.0190716160463016,0.011754708792064725
medqa_test_00464,r1-distill-llama-8b,medqa,C,C,True,True,False,10,10,954.9,0.03058282345512342,0.011298519413729825,0.0035892565871503803,0.0628560334444046,0.4689955935892812,0.8519524970446897,0.9,0.017278238041166488,0.0014992603241206748,0.018056576783803825,0.006178940926478669
medqa_test_00331,r1-distill-llama-8b,medqa,B,,,False,True,10,10,1166.5,0.06268280536906454,0.027801603920815977,0.014682852443238126,0.08566326647996902,0.4689955935892812,0.0015011348202664352,0.9,0.009154140166346312,0.0026195085560146093,0.01143293875924293,0.010188420447940442
medqa_test_00959,r1-distill-llama-8b,medqa,B,B,True,True,False,10,10,1452.4,0.06789998531827464,0.026841740433897844,0.011082144116571024,0.08493958413600922,1.5709505944546687,0.0011751913267818192,0.9,0.01964507478288597,0.003310623089052378,0.021895015407801494,0.008032090264425518
medqa_test_00761,r1-distill-llama-8b,medqa,E,C,False,True,False,10,10,2040.6,0.10799410999120625,0.05244436978447402,0.025882291120775013,0.09289687126874924,0.7219280948873623,0.5926727589540686,0.9,0.023797567550878203,0.006850897047052609,0.02891523038904581,0.010889386425651881
medqa_test_00454,r1-distill-llama-8b,medqa,E,B,False,True,False,10,10,1170.1,0.058893311280791005,0.023986602653401003,0.010695022160270662,0.13267117738723755,2.2464393446710154,1.0,0.9,0.023125490373723155,0.006030952507283747,0.028030741648500647,0.009877351386881244
medqa_test_00107,r1-distill-llama-8b,medqa,A,A,True,False,False,8,9,2693.5,0.2149789231911492,0.12437455084555935,0.07653671212230545,0.109395831823349,1.7527152789797045,0.9998415637084915,0.7,0.016884996697300952,0.008044741592591435,0.024501470627853624,0.015844426079572857
medqa_test_00920,r1-distill-llama-8b,medqa,A,A,True,True,False,10,10,1022.0,0.05278264101954281,0.021834312567385883,0.007770210597118854,0.07982086390256882,0.4689955935892812,0.9999810748528144,0.9,0.016656408239733078,0.0025387056009325113,0.0182130075011607,0.006693947432440952
medqa_test_00528,r1-distill-llama-8b,medqa,D,A,False,True,False,10,10,1332.2,0.0578512981090914,0.020003320248448198,0.007370381682061678,0.11307741701602936,1.1567796494470395,0.9999646437425705,0.9,0.015806705120952416,0.006052197983794994,0.02075284016123027,0.006832067381381093
medqa_test_01166,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1314.9,0.06802554799528798,0.028417856419065378,0.013042703016955193,0.060712385922670364,0.7219280948873623,,0.9,0.012735272216853232,0.0025377698448369986,0.014858221172099007,0.01126125417231218
medqa_test_00187,r1-distill-llama-8b,medqa,B,B,True,True,False,10,10,702.4,0.03486744957020902,0.009792897507574394,0.0031549274366031387,0.036409299820661545,0.0,0.022977410243153328,0.75,0.021078879856829696,0.0028319129124218393,0.02241630420199662,0.01672937735375401
medqa_test_00823,r1-distill-llama-8b,medqa,D,C,False,False,False,9,9,2432.1,0.2363248633416423,0.1485349327904078,0.09693675178983711,0.07811695337295532,1.7527152789797045,0.7549154865725554,0.9,0.011477280065255047,0.01114157978039325,0.021451951811323863,0.02139660552123348
medqa_test_00997,r1-distill-llama-8b,medqa,E,E,True,True,False,10,10,1627.8,0.10690512797110534,0.056556119316963936,0.03199520074912986,0.08719272911548615,0.9219280948873623,,0.9,0.01860644726346534,0.0066601515094887945,0.02427564368606555,0.018357949856037923
medqa_test_00371,r1-distill-llama-8b,medqa,A,A,True,True,False,10,10,2290.9,0.11142443761449591,0.05200273224585598,0.026472155030594358,0.08981800824403763,1.0,0.9999151889363299,0.9,0.02189919217278394,0.008119173331622705,0.02851777369979424,0.008206213132052862
medqa_test_01142,r1-distill-llama-8b,medqa,A,A,True,True,False,10,10,1075.8,0.06201806521432775,0.028917405222417803,0.014937299797665305,0.08837228268384933,1.5709505944546687,0.042087753981837145,0.85,0.017691030120213082,0.003646425086827881,0.020732932599918503,0.016665699373163416
medqa_test_00586,r1-distill-llama-8b,medqa,B,C,False,True,False,10,10,1751.5,0.12859813042337737,0.06519013242712811,0.036083869278660904,0.09063959866762161,1.295461844238322,0.9626729737005126,0.9,0.01859682455327338,0.006223075529100163,0.02375864421805693,0.011183751506590952
medqa_test_00195,r1-distill-llama-8b,medqa,C,,,False,True,10,10,1543.2,0.11685130471111213,0.06480895877346302,0.03936784434089909,0.045987408608198166,0.0,0.13296410573356732,0.9,0.03651835823845005,0.007122125331630411,0.04209287085473634,0.01401784969732577
medqa_test_01155,r1-distill-llama-8b,medqa,E,C,False,True,False,10,10,2035.6,0.12826805184368778,0.06513735902666486,0.03737472480465035,0.1038452535867691,1.6854752972273344,0.9994472229043665,0.6,0.03366529948343798,0.015224499506302678,0.04380505092690259,0.009711149776195624
medqa_test_00536,r1-distill-llama-8b,medqa,E,E,True,True,False,10,10,1379.3,0.05180819481878175,0.019032257303193335,0.007264619732736033,0.11012137681245804,0.0,0.7549153178795158,0.9,0.014460375867930909,0.006193841689946328,0.019619637319839695,0.012221919999110977
medqa_test_00510,r1-distill-llama-8b,medqa,A,C,False,True,False,10,10,788.4,0.06015894998176112,0.030458293582588523,0.01741081172425595,0.09912510961294174,1.3709505944546687,,0.85,0.01886907079544306,0.0021782646430869254,0.020696663316963647,0.012835686740959949
medqa_test_00976,r1-distill-llama-8b,medqa,E,E,True,True,False,10,10,1170.9,0.06271552790258209,0.024184951611534233,0.01023801557848053,0.07837118208408356,0.0,0.9706878353411764,0.95,0.01542038435524116,0.004044437831973372,0.01833412835764916,0.015485454655430572
medqa_test_01050,r1-distill-llama-8b,medqa,D,C,False,True,False,10,10,1800.3,0.11946511641832944,0.06079266636147471,0.03430853333362808,0.07020383328199387,1.7609640474436812,,0.85,0.03066638835076425,0.011600976128826481,0.03848587082115039,0.014813868075957231
medqa_test_00742,r1-distill-llama-8b,medqa,B,C,False,False,False,9,9,2682.1,0.189671243137583,0.10469339835343287,0.06174242284917432,0.09083478897809982,1.7527152789797047,0.999999880206958,0.95,0.024397300460794302,0.010439438019280186,0.03218242575001593,0.007863192909938841
medqa_test_01263,r1-distill-llama-8b,medqa,A,D,False,True,False,10,10,1033.0,0.03556415117501127,0.016603099840122183,0.009079484740911404,0.08291659504175186,0.0,0.9525742015305929,0.9,0.022154081484291193,0.0034438351361194865,0.022798003825315393,0.011228486032802323
medqa_test_00631,r1-distill-llama-8b,medqa,B,B,True,True,False,10,10,1148.2,0.04314622694977229,0.013371425432305484,0.0037320380627126172,0.0957939475774765,1.0,0.22270079284025238,0.95,0.015484688761954652,0.002549201527545632,0.017012856181768947,0.01114012050641163
medqa_test_01157,r1-distill-llama-8b,medqa,E,D,False,True,False,10,10,1128.4,0.058059135892159094,0.027242656453283342,0.014079917952741217,0.0875316709280014,1.295461844238322,,0.95,0.01612682547333195,0.005998726509551479,0.02064920216961107,0.012032207612735314
medqa_test_00473,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1117.1,0.07037727397903563,0.030984640529380447,0.01425200501685706,0.08243493735790253,1.3609640474436813,0.9978172848644807,0.9,0.01857102211047167,0.0037369843446128795,0.021476343432407164,0.010902535972221109
medqa_test_00812,r1-distill-llama-8b,medqa,E,E,True,True,False,10,10,1694.4,0.09338626544028186,0.042085622780152133,0.02133737535291319,0.08819624781608582,1.295461844238322,0.9669140625279982,0.9,0.024274792545808967,0.0076124131709683265,0.030484310349207993,0.014075203017068005
medqa_test_00299,r1-distill-llama-8b,medqa,B,B,True,True,False,10,10,740.3,0.08936976793812645,0.0407566781044977,0.018624827527915055,0.10294580459594727,0.4689955935892812,0.0758596483898693,0.9,0.009269417430145765,0.009510614910106883,0.018275318212201127,0.028390839487728164
medqa_test_00717,r1-distill-llama-8b,medqa,B,B,True,False,False,9,9,2069.8,0.09153571930659778,0.04540265861748044,0.024586676504849136,0.06828676164150238,0.9182958340544896,0.0758583760500758,0.9,0.015134848608748142,0.005014657092829729,0.019681497116639045,0.010676855556283183
medqa_test_00850,r1-distill-llama-8b,medqa,C,B,False,True,False,10,10,1028.8,0.06452559575631231,0.028028701311566418,0.012843727686710549,0.08667299896478653,0.9219280948873623,0.022977364857989947,0.85,0.022215104641197213,0.0016659223467912067,0.02347956937440713,0.01159055853310428
medqa_test_00049,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1072.8,0.08640861522231429,0.03818860531982203,0.019714589597496602,0.0803159847855568,1.295461844238322,0.9999945779295056,0.9,0.015543758319337164,0.004767407836021267,0.01918545880406432,0.013039845700218097
medqa_test_00793,r1-distill-llama-8b,medqa,B,D,False,True,False,10,10,1750.3,0.12537513338975073,0.07007024843149248,0.04196393978124881,0.10866095125675201,0.4689955935892812,0.0011695014861649955,0.95,0.02956140038160947,0.011327870100107731,0.03677750785112695,0.009897537561478374
medqa_test_00100,r1-distill-llama-8b,medqa,E,E,True,False,False,8,9,2623.4,0.17907826618900638,0.10165936689265591,0.059439203288876176,0.0719161182641983,0.7642045065086203,0.6791814107581889,0.9,0.01496245406905367,0.0071851873270834905,0.02151001307302992,0.019254021751146648
medqa_test_00662,r1-distill-llama-8b,medqa,E,E,True,True,False,10,10,1214.5,0.07431477914168216,0.03399342277579748,0.017966592759688392,0.09133069962263107,0.0,0.932453333117955,0.9,0.019672295048707343,0.003789293113227727,0.02157025058440853,0.008362414413774
medqa_test_00665,r1-distill-llama-8b,medqa,C,E,False,False,False,8,8,2808.0,0.33508308145972154,0.22720255467692735,0.15820941723539445,0.1139085665345192,1.0,0.9046505223325513,,0.019986248516876644,0.010597667403436237,0.029652480160333682,0.015388486934308696
medqa_test_01254,r1-distill-llama-8b,medqa,B,B,True,True,False,10,10,804.6,0.031931696411763785,0.00985769924671367,0.003218020918850606,0.07114298641681671,0.8812908992306927,5.3435733666588716e-05,0.9,0.013959524109655305,0.001516101177456285,0.014433786533715454,0.006284931314266118
medqa_test_01150,r1-distill-llama-8b,medqa,A,C,False,True,False,10,10,708.9,0.0277799252799922,0.009741322990548983,0.004096285481562134,0.10034998506307602,0.7219280948873623,,0.95,0.01831952349850399,0.0024694743096843855,0.019756824952061068,0.015108316488071594
medqa_test_00044,r1-distill-llama-8b,medqa,B,A,False,True,False,10,10,1845.2,0.08587305377878521,0.03780154307400931,0.01913011871136997,0.1068802922964096,2.0464393446710156,0.9999898700081447,0.9,0.028733120605597646,0.006282735176850199,0.03378704979014491,0.012370680668891545
medqa_test_00289,r1-distill-llama-8b,medqa,D,D,True,False,False,9,10,1866.3,0.12513389503075772,0.06654969735037024,0.03872633114239754,0.12893234193325043,0.9219280948873623,0.9989677853854422,0.9,0.021337702460374735,0.006071008398021572,0.025858851539604915,0.007714548416809942
medqa_test_01201,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1406.0,0.09829948127505586,0.048744609330380786,0.024709034335783874,0.07546631246805191,1.3567796494470397,0.8933091928719333,0.9,0.020993236977680418,0.00337941645301055,0.02247752781713102,0.009240446082735044
medqa_test_00861,r1-distill-llama-8b,medqa,C,A,False,False,False,6,7,2899.8,0.1437229209724391,0.07520892610642738,0.04184566564217027,0.10317482054233551,1.1488348542809166,0.9999678044429229,0.9,0.020077668543934585,0.008951674051825202,0.027325340850270503,0.014984326044516837
medqa_test_00898,r1-distill-llama-8b,medqa,C,C,True,True,False,10,10,901.0,0.044496815596551255,0.016615544790579573,0.00683290914843272,0.0691952034831047,0.0,,0.95,0.013226559417530221,0.0005689187810171716,0.013795478198547392,0.00771456310856606
medqa_test_00328,r1-distill-llama-8b,medqa,B,B,True,True,False,10,10,1423.1,0.06586757416053815,0.027781401884048196,0.013338565478386877,0.08578585088253021,0.4689955935892812,1.4738988810315588e-05,0.9,0.02246096464836913,0.004881828201134031,0.026120019282159096,0.014436060326402562
medqa_test_01071,r1-distill-llama-8b,medqa,A,D,False,True,False,10,10,1114.8,0.04128825812089763,0.014209651887846975,0.005237282712389335,0.08363433182239532,0.0,0.14804719921481793,0.9,0.011492016761779966,0.0007481199684630026,0.012044502950621063,0.007799503176724549
medqa_test_01032,r1-distill-llama-8b,medqa,C,C,True,True,False,10,10,1432.0,0.07673971080583783,0.037511473504022584,0.02157239132303792,0.0702788457274437,0.9219280948873623,,0.9,0.020115741286732897,0.003462054772988699,0.02310687148129256,0.009408435318390277
medqa_test_00892,r1-distill-llama-8b,medqa,E,E,True,True,False,10,10,1571.8,0.0812729763993502,0.03577539901999954,0.016924387786439198,0.10509537905454636,0.4689955935892812,,0.95,0.02231228749935308,0.00649041931239875,0.02613424484149025,0.01311701154213753
medqa_test_00623,r1-distill-llama-8b,medqa,A,A,True,True,False,10,10,805.4,0.06238573447760313,0.026683032716322497,0.012518436564648372,0.07681728899478912,0.0,0.9999687981002646,0.95,0.008259168925005151,0.00399858128784932,0.012257750212854473,0.014076005400353388
medqa_test_01173,r1-distill-llama-8b,medqa,A,A,True,True,False,10,10,1014.2,0.057665108102631465,0.025665629242307354,0.011261051296910985,0.08591879904270172,0.0,0.9999687980752469,0.9,0.009760000353968675,0.002522371592685286,0.012186402656826707,0.011084511478779363
medqa_test_00246,r1-distill-llama-8b,medqa,A,B,False,True,False,10,10,1767.8,0.15952673288483005,0.08929548638020188,0.05313701798225538,0.07943595200777054,1.1567796494470395,0.18242559886348494,0.9,0.0239711474134377,0.0076554672144817275,0.030808511889368277,0.01779311500521346
medqa_test_00272,r1-distill-llama-8b,medqa,C,C,True,True,False,10,10,780.4,0.034916222943650224,0.013044122846661543,0.005714001815339953,0.0928194597363472,0.0,,0.95,0.0099414659761658,0.0009664591351179839,0.01035130204173957,0.009255616537988079
medqa_test_00581,r1-distill-llama-8b,medqa,D,B,False,False,False,8,8,2299.6,0.18896534332733952,0.11913460407134582,0.08039597175442567,0.09498977661132812,1.061278124459133,0.148047477047478,0.9,0.016868466310393047,0.0071090945645518825,0.022271377840150767,0.013443126531362832
medqa_test_00489,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1380.3,0.10642314658935415,0.06545955384196164,0.04440849509282393,0.09306599199771881,0.0,1.0,0.75,0.011565688551022676,0.004427630000735624,0.015312355879746786,0.013176232918393871
medqa_test_01185,r1-distill-llama-8b,medqa,C,A,False,True,False,10,10,1151.4,0.06466452809790454,0.030793070977860593,0.016156760588467833,0.10902947187423706,0.9219280948873623,0.9999938808316102,0.9,0.012973686106689333,0.0034350895452576837,0.015233803652063286,0.00833290355044158
medqa_test_01138,r1-distill-llama-8b,medqa,E,D,False,True,False,10,10,1127.8,0.061072458819679584,0.027244137938294267,0.013453172355436128,0.08601153641939163,0.8812908992306927,0.9968273775760111,0.9,0.018893466913261454,0.006446749184740229,0.023334169635405973,0.010963513899225483
medqa_test_00214,r1-distill-llama-8b,medqa,B,B,True,False,False,9,9,2817.1,0.19493460167751137,0.11559931329402517,0.07483568044931352,0.09205055236816406,0.9910760598382222,0.999999999876218,0.5,0.027960240612284155,0.011678881162726019,0.03819087580459947,0.019947922764015764
medqa_test_00848,r1-distill-llama-8b,medqa,C,C,True,True,False,10,10,1130.3,0.06529835704493933,0.027458864931506,0.011700771503344231,0.06548500061035156,0.8812908992306927,,0.95,0.016919034081046815,0.003652035750880104,0.018665900216871607,0.007251707480509793
medqa_test_00455,r1-distill-llama-8b,medqa,D,A,False,True,False,10,10,1547.0,0.1974687420357042,0.11682306845533888,0.07326325370263773,0.12246019393205643,1.8464393446710154,0.9999945659258088,0.9,0.01485720415966737,0.009049944746424976,0.02317039923659062,0.01801986440511757
medqa_test_00835,r1-distill-llama-8b,medqa,C,B,False,False,False,8,8,2165.0,0.11709544805843741,0.05666812200789835,0.03239402266375356,0.09838994592428207,0.5435644431995964,0.05340350374808998,0.9,0.01776052873714268,0.00566213789968033,0.022454327149601352,0.009762550401159208
medqa_test_00078,r1-distill-llama-8b,medqa,D,B,False,False,False,9,9,1665.4,0.10251593957787035,0.0485764060479983,0.02817666151223941,0.12139756232500076,1.3516441151533922,0.06008694997316304,0.9,0.014818344784290024,0.005618666408661321,0.018837387925836876,0.010083455108140288
medqa_test_00860,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1599.0,0.06350258435393441,0.026625688272787874,0.012691956212051547,0.09063223004341125,0.8812908992306927,,0.9,0.021394068872734307,0.0035144075771330954,0.02400086932988784,0.010786577786874887
medqa_test_00022,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1147.5,0.05399840361982228,0.023132758435120117,0.011671261591371251,0.06362640857696533,0.4689955935892812,0.7981868745160576,0.95,0.019153227704935473,0.0037706495467338666,0.02125389907845664,0.008858106526758128
medqa_test_00603,r1-distill-llama-8b,medqa,B,B,True,True,False,10,10,1264.7,0.06581140371345796,0.02680099917583193,0.012731417544127311,0.07620193064212799,0.9219280948873623,0.00010349782845413761,0.9,0.0192633829143806,0.005719021954866034,0.023379761154669252,0.009072150214444994
medqa_test_00356,r1-distill-llama-8b,medqa,A,E,False,True,False,10,10,1254.6,0.06866530284069965,0.030567086672184905,0.01509110500503289,0.09797472506761551,1.8464393446710154,0.552855679665329,0.85,0.022537069870403763,0.005881528422451171,0.027373404652803402,0.008147088141946545
medqa_test_01236,r1-distill-llama-8b,medqa,C,D,False,True,False,10,10,1126.0,0.04375843800519762,0.016962203753757964,0.007021764241177319,0.12216690927743912,0.9709505944546686,1.1365641324630174e-06,0.95,0.012711630458025347,0.002937266600493625,0.015136069458969476,0.012208929857624385
medqa_test_00185,r1-distill-llama-8b,medqa,D,D,True,True,False,10,10,1746.9,0.13014089572645418,0.06411358499338268,0.03254356056866644,0.0658678337931633,1.295461844238322,1.0,0.7,0.03370150302981136,0.006738084852193844,0.039072328128869405,0.015872394406014657
